fid,CODE,NOM,REF_PLAQUE,ORIGINE,EXTREMITE,COMPOSITION,TYPE,TYPE_LOG,STATUT,PROPRIETAIRE,GESTIONNAIRE,COMMENT,LONGUEUR,display_label,label_provenance,source_entity_key,source_handle,source_layer,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m,delivery_grid_length_m,geodesic_length_m
1,INFRA-CAD-A5E88,,,,,,,,,,,,78.27804277180908,,UNAVAILABLE,7909a332b131dc0364ebeb84ccbf0bfb2f0f3725cdb18325e84b6f61bf71cfc1,A5E88,SLING WIRE FDT 2,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""7909a332b131dc0364ebeb84ccbf0bfb2f0f3725cdb18325e84b6f61bf71cfc1"",""max_displacement_m"":0.0}]",,,,,78.27804277180908,78.29277290545242
2,INFRA-CAD-A5E86,,,,,,,,,,,,33.8812794024611,,UNAVAILABLE,2892c5d7338493fe0fe655b72a60264aeeafecd22890f9f89c1d0741785fdd48,A5E86,SLING WIRE FDT 2,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""2892c5d7338493fe0fe655b72a60264aeeafecd22890f9f89c1d0741785fdd48"",""max_displacement_m"":0.0}]",,,,,33.8812794024611,33.88764831078702
3,INFRA-CAD-A5E85,,,,,,,,,,,,2385.4679342870495,,UNAVAILABLE,9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc,A5E85,FO 48 CORE,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""9f17e4a43c9a68752ff940db14c3338729901b16b0a6fdd4a4e06ae1f63867cc"",""max_displacement_m"":0.0}]",,,,,2385.4679342870495,2385.9190226816017
4,INFRA-CAD-A5B6A,,,,,,,,,,,,1026.9882771781677,,UNAVAILABLE,0bdf17f60ef12f3734f1788fbfb08d2e10b5b5cc2de08c5f2af8efdafba22e6b,A5B6A,FO 36 CORE,DERIVED_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""0bdf17f60ef12f3734f1788fbfb08d2e10b5b5cc2de08c5f2af8efdafba22e6b"",""max_displacement_m"":0.0},{""operation"":""bridge_cable_endpoint_to_pole"",""source_entity_key"":""977c8e5980d88b09311599bc2d9d24115d9ca3a85861dfb08c22042e2dfba417"",""route_source_entity_key"":""0bdf17f60ef12f3734f1788fbfb08d2e10b5b5cc2de08c5f2af8efdafba22e6b"",""support_feature_key"":""6d7883b01d6d02aaf3b050b326a1e3a24ab42049b6e3d54ff482909aa828f150"",""support_handle"":""A4B6F"",""endpoint_index"":0,""source_endpoint"":[-1344.578617674066,1611.481423657722],""target_endpoint"":[-1344.87714905397,1608.75542219914],""max_displacement_m"":2.7422992063191467}]",,,,,1026.9882771781677,1027.180900298773
5,INFRA-CAD-A5B6E,,,,,,,,,,,,35.89287993057048,,UNAVAILABLE,739c7ac53e9d237c1134684227e412397249e606bd6dff27229cba4cedd9b634,A5B6E,SLING WIRE FDT 1,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""739c7ac53e9d237c1134684227e412397249e606bd6dff27229cba4cedd9b634"",""max_displacement_m"":0.0}]",,,,,35.89287993057048,35.89961100002713
6,INFRA-CAD-A5E8E,,,,,,,,,,,,29.767064761022016,,UNAVAILABLE,94e3db6176eb0853bac5ba2b8594a42ec3376175eca7d5229c40f4aedac81508,A5E8E,SLING WIRE FDT 2,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""94e3db6176eb0853bac5ba2b8594a42ec3376175eca7d5229c40f4aedac81508"",""max_displacement_m"":0.0}]",,,,,29.767064761022016,29.77273792025805
7,INFRA-CAD-A5B6F,,,,,,,,,,,,68.50840297955168,,UNAVAILABLE,ad5c285e6d236edaa842c2870f9cb6ca08da2479d29474373151661ac1934599,A5B6F,SLING WIRE FDT 1,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""ad5c285e6d236edaa842c2870f9cb6ca08da2479d29474373151661ac1934599"",""max_displacement_m"":0.0}]",,,,,68.50840297955168,68.52124507574197
8,INFRA-CAD-A5B6B,,,,,,,,,,,,23.6507015780909,,UNAVAILABLE,e16bec18309e8a9c226842ff90c3f98e6dd8272ba4b7649d33094681a23d009f,A5B6B,SLING WIRE FDT 1,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e16bec18309e8a9c226842ff90c3f98e6dd8272ba4b7649d33094681a23d009f"",""max_displacement_m"":0.0}]",,,,,23.6507015780909,23.655131835764497
9,INFRA-CAD-A5E90,,,,,,,,,,,,33.66126879968531,,UNAVAILABLE,5093ec8f81fee51651dfdf4f53b8a793f13acaa21564598e23d4e6850e74e3de,A5E90,SLING WIRE FDT 2,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""5093ec8f81fee51651dfdf4f53b8a793f13acaa21564598e23d4e6850e74e3de"",""max_displacement_m"":0.0}]",,,,,33.66126879968531,33.66768452810483
10,INFRA-CAD-A5E8F,,,,,,,,,,,,29.133898596172152,,UNAVAILABLE,6bd53183d02a9cd5bab85e44f33f1290115f2619e0caa22c3eb69e678936cb8c,A5E8F,SLING WIRE FDT 2,SOURCE_ROUTE,8,#808080,Continuous,-1,0.0,0.0,0.0,TRUECOLOR:808080|LT:Continuous|LW:-1|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""6bd53183d02a9cd5bab85e44f33f1290115f2619e0caa22c3eb69e678936cb8c"",""max_displacement_m"":0.0}]",,,,,29.133898596172152,29.1394448129131
