fid,CODE,route_key,source_entity_key,source_handle,source_layer,segment_index,source_segment_key,source_segment_kind,native_length_source,source_native_length_m,delivery_vertex_count,delivery_chord_length_native,materialization_policy_version,measurement_state,dimension_entity_key,measurement_native_m,measurement_delta_m,delivery_grid_length_m,geodesic_length_m,length_value_m,status,length_label,length_source,unit,schema_version,parent_cable_code,parent_display_label,parent_label_provenance,LONGUEUR,display_label,label_provenance,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m
1,CABLE-CAD-4D0DA,082a5ae27541610035b153fa466b6bb7ade02b354b3ef3db056dc802b61910fd,531a7f319800777555a8ee9d6df3db569c103b8b3284613cdbe46c0724cfe6e2,4D0DA,SLING WIRE,0,956f110549c21d644e2b0c7f53eae74a5184267b18b3b6a4234c4ff11ca01165,line,ordered_wcs_vertices,27.663376455957682,2,27.663376455957682,cad2gis.bulge_tessellation.v1,dimension_measured,88e1d98077acc44554ac894468c174ce1e4490e38e7486bc3acac6e4e24033e8,27.66337645595377,-3.9115377603593515e-12,27.66337645666866,27.639362123744988,27.66337645595377,measured,27.6634m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0DA,,UNAVAILABLE,27.66337645666866,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""531a7f319800777555a8ee9d6df3db569c103b8b3284613cdbe46c0724cfe6e2"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""082a5ae27541610035b153fa466b6bb7ade02b354b3ef3db056dc802b61910fd"",""segment_index"":0,""source_segment_key"":""956f110549c21d644e2b0c7f53eae74a5184267b18b3b6a4234c4ff11ca01165"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",27.66337645595377,,,
2,CABLE-CAD-4D0A6,313322b7c6188a2cd66eeb2e2d8f4a26ef4899744d14643b75e0bd4bdcf260c6,e01342b4069bdde29eb84655d28753f32f7f363a0f76a7e96e94b19a432a5cc4,4D0A6,SLING WIRE,0,50b452caefb46ce0ff61eee2a55bb67e28ef3c1aea225117b90480874f8d3697,line,ordered_wcs_vertices,32.746360426730305,2,32.746360426730305,cad2gis.bulge_tessellation.v1,dimension_measured,04f4a35ae2e90e08aa7a6a637b69578547c1cc668cca40b62701cc6bbf584b64,32.74636042673046,1.5631940186722204e-13,32.74636042668309,32.717893661202964,32.74636042673046,measured,32.7464m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0A6,,UNAVAILABLE,32.74636042668309,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e01342b4069bdde29eb84655d28753f32f7f363a0f76a7e96e94b19a432a5cc4"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""313322b7c6188a2cd66eeb2e2d8f4a26ef4899744d14643b75e0bd4bdcf260c6"",""segment_index"":0,""source_segment_key"":""50b452caefb46ce0ff61eee2a55bb67e28ef3c1aea225117b90480874f8d3697"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",32.74636042673046,,,
3,CABLE-CAD-4D0A4,4bd7baf8c35b8340bcf0cc5ba8d8c7329e4315e1de12de2360114c9545b86580,73fe720352c17f7f0e491cb0b9c509fd7fca33db6cfec5071a4d7a182233df05,4D0A4,SLING WIRE,0,17f93e02ccefacff3b9793b7b8fbbd8a1a5adf191382378388107cb83b3affb0,line,ordered_wcs_vertices,40.72359209187703,2,40.72359209187703,cad2gis.bulge_tessellation.v1,dimension_measured,ec78f5aeacaedbf415f526a00ff5d8d2774d6c1aa7e12345105b76cda70320d1,40.7235920918738,-3.232969447708456e-12,40.723592092615796,40.68820675771296,40.7235920918738,measured,40.7236m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0A4,,UNAVAILABLE,40.723592092615796,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""73fe720352c17f7f0e491cb0b9c509fd7fca33db6cfec5071a4d7a182233df05"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""4bd7baf8c35b8340bcf0cc5ba8d8c7329e4315e1de12de2360114c9545b86580"",""segment_index"":0,""source_segment_key"":""17f93e02ccefacff3b9793b7b8fbbd8a1a5adf191382378388107cb83b3affb0"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",40.7235920918738,,,
4,CABLE-CAD-4D0AB,500050041c124aaf64fefdf87465ce9b9613f350bbd04089108c1a5f74abac14,65bbda8f7d19aeac6f0eedd8147af0703243c8442062fe62b7046f7a7be13ee9,4D0AB,SLING WIRE,0,3000e7ea78e16d96c1161743d05ba88fdac3179e3eb57982728732baafdf8ee2,line,endpoint-bridge-native-vertices,29.981501418292865,2,29.981501418292865,cad2gis.bulge_tessellation.v1,dimension_measured,23a541f190090defb81ed01ce15840ff49f0844077933b989694ce362f6763eb,30.09694080533518,0.11543938704231493,29.981501419623573,29.955467340342175,30.09694080533518,measured,30.0969m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0AB,,UNAVAILABLE,29.981501419623573,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""65bbda8f7d19aeac6f0eedd8147af0703243c8442062fe62b7046f7a7be13ee9"",""max_displacement_m"":0.0},{""operation"":""bridge_cable_endpoint_to_pole"",""source_entity_key"":""1168144963f726b9328faeb2c86189c2f0c8c2bd481e90f11182b1e01fb2f8c8"",""route_source_entity_key"":""65bbda8f7d19aeac6f0eedd8147af0703243c8442062fe62b7046f7a7be13ee9"",""support_feature_key"":""c599b68540b5b6eef63d41584a28c8b93f25e16ecfad82cd02507ed8b03e32a2"",""support_handle"":""4CF2C"",""endpoint_index"":1,""source_endpoint"":[-1379.520221946726,13446.6947765366],""target_endpoint"":[-1380.089940549894,13446.83119498202],""max_displacement_m"":0.5858235903805736},{""operation"":""segment_occurrence"",""parent_feature_key"":""500050041c124aaf64fefdf87465ce9b9613f350bbd04089108c1a5f74abac14"",""segment_index"":0,""source_segment_key"":""3000e7ea78e16d96c1161743d05ba88fdac3179e3eb57982728732baafdf8ee2"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",30.09694080533518,,,
5,CABLE-CAD-4D0B4,5a95ed0bdb7275e3ddae219897b1f9d9f3d0fcb6ce03a64248f806e5a0a62229,91e91b6b049409aa697d8bc05edc752a319d559a2357ad6168c90e214c1a658a,4D0B4,SLING WIRE,0,203e1c2e040909a564a134ad927c7c374b98f16a4d084fe52ff71beebfefe6a8,line,ordered_wcs_vertices,38.467123713108066,2,38.467123713108066,cad2gis.bulge_tessellation.v1,dimension_measured,1a1979c9ddd9ee0e111fd05f6cbf66a1b6d1d3b5d7e1c1b9e2bd128557a4794f,38.46712371310605,-2.0179413695586845e-12,38.46712371308608,38.43371991447382,38.46712371310605,measured,38.4671m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0B4,,UNAVAILABLE,38.46712371308608,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""91e91b6b049409aa697d8bc05edc752a319d559a2357ad6168c90e214c1a658a"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""5a95ed0bdb7275e3ddae219897b1f9d9f3d0fcb6ce03a64248f806e5a0a62229"",""segment_index"":0,""source_segment_key"":""203e1c2e040909a564a134ad927c7c374b98f16a4d084fe52ff71beebfefe6a8"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",38.46712371310605,,,
6,CABLE-CAD-4D0A7,5cc617263ac0856b5f101613abe8cdd77f6fe2110d2f6d1b7b341bc8f7a259de,e5943822d253a9db0d8edbab1fc86e3ad04ad1b4b79b1920ac6132b6634d55e9,4D0A7,SLING WIRE,0,745b4251ae035628434e2130044f8387c35d4218aed8ef39f81de0cb926cdba3,line,ordered_wcs_vertices,14.332009704583202,2,14.332009704583202,cad2gis.bulge_tessellation.v1,dimension_measured,95aa30957270ea4a4cf5c6a36011c48c6ef6e455baf17bfcdff58a5025c5382e,14.33200970458324,3.907985046680551e-14,14.332009704647291,14.319552443206513,14.33200970458324,measured,14.332m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0A7,,UNAVAILABLE,14.332009704647291,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e5943822d253a9db0d8edbab1fc86e3ad04ad1b4b79b1920ac6132b6634d55e9"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""5cc617263ac0856b5f101613abe8cdd77f6fe2110d2f6d1b7b341bc8f7a259de"",""segment_index"":0,""source_segment_key"":""745b4251ae035628434e2130044f8387c35d4218aed8ef39f81de0cb926cdba3"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",14.33200970458324,,,
7,CABLE-CAD-4D0A7,5cc617263ac0856b5f101613abe8cdd77f6fe2110d2f6d1b7b341bc8f7a259de,e5943822d253a9db0d8edbab1fc86e3ad04ad1b4b79b1920ac6132b6634d55e9,4D0A7,SLING WIRE,1,491bad64cdd988bec82b0078a1ad82f5931df84b6507d09ea2b76391475e7eec,line,ordered_wcs_vertices,41.44993162610994,2,41.44993162610994,cad2gis.bulge_tessellation.v1,dimension_measured,19cd5ea90c3b5009da2a785af79a0ac94374f0e84935e2c6c1cd670d04d11787,41.44993162611172,1.7834622667578515e-12,41.449931625066306,41.41390163415564,41.44993162611172,measured,41.4499m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0A7,,UNAVAILABLE,41.449931625066306,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""e5943822d253a9db0d8edbab1fc86e3ad04ad1b4b79b1920ac6132b6634d55e9"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""5cc617263ac0856b5f101613abe8cdd77f6fe2110d2f6d1b7b341bc8f7a259de"",""segment_index"":1,""source_segment_key"":""491bad64cdd988bec82b0078a1ad82f5931df84b6507d09ea2b76391475e7eec"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",41.44993162611172,,,
8,CABLE-CAD-4D0B2,aa46de131433a7f098765cbe38b5ed412c78f9198d349c9b6e135e4e042c0966,72498ad09f35407f6fc9127bac033b82403d8e55b0c67e3e10fd7507507f3b39,4D0B2,SLING WIRE,0,7f1ac4860c52093f6fa4b4b968f216a1ef4adfa710e65fe9ac3ef456cf887e1f,line,ordered_wcs_vertices,32.83488904880107,2,32.83488904880107,cad2gis.bulge_tessellation.v1,dimension_measured,a1f2a3d9382241c7aa877e6961aea00d3e72252726c4185ff8d40ec16f75f1c7,32.83488904879414,-6.927791673660977e-12,32.834889049054745,32.80636765738823,32.83488904879414,measured,32.8349m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0B2,,UNAVAILABLE,32.834889049054745,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""72498ad09f35407f6fc9127bac033b82403d8e55b0c67e3e10fd7507507f3b39"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""aa46de131433a7f098765cbe38b5ed412c78f9198d349c9b6e135e4e042c0966"",""segment_index"":0,""source_segment_key"":""7f1ac4860c52093f6fa4b4b968f216a1ef4adfa710e65fe9ac3ef456cf887e1f"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",32.83488904879414,,,
9,CABLE-CAD-4D0AA,b176af9e4ebc5cd140fb88e21271a43e36fc79d8207ddbe0e3d2c1e6216b2517,afb489cb107759af936f3b8fb042a6d762b314b9410d8b604a3fd178cfe53268,4D0AA,SLING WIRE,0,5dbac19127387cbe8ba7f834a63331c925ecfa4808606916f52ae11ccb568dbb,line,ordered_wcs_vertices,43.84883281072495,2,43.84883281072495,cad2gis.bulge_tessellation.v1,dimension_measured,13d7bf37d1701cb8fc9517eef7d985c6cfe6ccda25e890e5332f74a9f4579b75,43.84883281072325,-1.6981971384666394e-12,43.848832811805046,43.81074554329261,43.84883281072325,measured,43.8488m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0AA,,UNAVAILABLE,43.848832811805046,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,30,0.0,0.0,0.0,CABLE:SLING WIRE|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""afb489cb107759af936f3b8fb042a6d762b314b9410d8b604a3fd178cfe53268"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""b176af9e4ebc5cd140fb88e21271a43e36fc79d8207ddbe0e3d2c1e6216b2517"",""segment_index"":0,""source_segment_key"":""5dbac19127387cbe8ba7f834a63331c925ecfa4808606916f52ae11ccb568dbb"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",43.84883281072325,,,
10,CABLE-CAD-4D0A2,b693351727c198a423e2269cb06fe4414c603cd8d454d9fb601a3cfd029152ca,3fb1a153b942cc20aef89ad16220b4efd038480c05c43b320e827aab01e78ff9,4D0A2,FO 48 CORE.,0,2ac103389416f065b9f8cf07a2937a69e40ff47f7b0c5d58b12ca2834a47c47d,line,ordered_wcs_vertices,34.81912276510419,2,34.81912276510419,cad2gis.bulge_tessellation.v1,dimension_measured,074f8e570d65d7ebe2310f6373efee77adc42ce14ca357bf70c00f33dd168dd9,34.81912276510593,1.7408297026122455e-12,34.81912276527276,34.788878761097436,34.81912276510593,measured,34.8191m,dwg_dimension,m,cad2gis.cable_segment.v1,CABLE-CAD-4D0A2,,UNAVAILABLE,34.81912276527276,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,204,,BYLAYER,30,0.0,0.0,0.0,CABLE:48|ROT_QGIS:0.000000000,"[{""operation"":""identity"",""source_entity_key"":""3fb1a153b942cc20aef89ad16220b4efd038480c05c43b320e827aab01e78ff9"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""b693351727c198a423e2269cb06fe4414c603cd8d454d9fb601a3cfd029152ca"",""segment_index"":0,""source_segment_key"":""2ac103389416f065b9f8cf07a2937a69e40ff47f7b0c5d58b12ca2834a47c47d"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",34.81912276510593,,,
