fid,CODE,route_key,source_entity_key,source_handle,source_layer,segment_index,source_segment_key,source_segment_kind,native_length_source,source_native_length_m,delivery_vertex_count,delivery_chord_length_native,materialization_policy_version,measurement_state,dimension_entity_key,measurement_native_m,measurement_delta_m,delivery_grid_length_m,geodesic_length_m,length_value_m,status,length_label,length_source,unit,schema_version,parent_cable_code,parent_display_label,parent_label_provenance,LONGUEUR,display_label,label_provenance,geometry_role,style_aci,style_truecolor,style_linetype,style_lineweight,style_rotation,style_rotation_deg,style_qgis_rotation_deg,style_render_key,lineage_json,source_cad_length_m,dimension_length_m,source_segment_sum_m,source_native_length_delta_m
1,CABLE-CAD-13D6,01776b9368200af4615806480d8dc14185559e55b523126790a16642291ead24,1f2b838bb3d2f64c499a594d08e9ac43b335df4c5f0d19e0f6d2bf142b646859,13D6,SLING WIRE F2,0,a89fca490eeb792e241887acffdbdf0d7523f3e35e9d772b0f9ded9df30858ec,line,ordered_wcs_vertices,22.987743920227057,2,22.987743920227057,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,23.32284094629103,22.987144672060666,22.987743920227057,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-13D6,,UNAVAILABLE,23.32284094629103,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,13,0.0,0.0,359.7831712770834,CABLE:SLING WIRE|ROT_QGIS:359.783171277,"[{""operation"":""identity"",""source_entity_key"":""1f2b838bb3d2f64c499a594d08e9ac43b335df4c5f0d19e0f6d2bf142b646859"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""01776b9368200af4615806480d8dc14185559e55b523126790a16642291ead24"",""segment_index"":0,""source_segment_key"":""a89fca490eeb792e241887acffdbdf0d7523f3e35e9d772b0f9ded9df30858ec"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",22.987743920227057,,,
2,CABLE-CAD-133C,0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2,82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca,133C,FO 24 CORE,0,467646d73169cc0f7951c243d32e9868b989bcc3855feee17c4b600e42577688,line,ordered_wcs_vertices,31.57449444277827,2,31.57449444277827,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,31.834834640667314,31.573662061824123,31.57449444277827,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133C,,UNAVAILABLE,31.834834640667314,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7831610858166,CABLE:24|ROT_QGIS:359.783161086,"[{""operation"":""identity"",""source_entity_key"":""82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2"",""segment_index"":0,""source_segment_key"":""467646d73169cc0f7951c243d32e9868b989bcc3855feee17c4b600e42577688"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",31.57449444277827,,,
3,CABLE-CAD-133C,0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2,82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca,133C,FO 24 CORE,1,5fdd968c1ef8a5483d5a1fa4c6b0295be3421d5f1abeba1265e7ffff9e81ab9a,line,ordered_wcs_vertices,24.194852972509903,2,24.194852972509903,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,24.399615583622495,24.19421821050371,24.194852972509903,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133C,,UNAVAILABLE,24.399615583622495,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7831610858166,CABLE:24|ROT_QGIS:359.783161086,"[{""operation"":""identity"",""source_entity_key"":""82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2"",""segment_index"":1,""source_segment_key"":""5fdd968c1ef8a5483d5a1fa4c6b0295be3421d5f1abeba1265e7ffff9e81ab9a"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",24.194852972509903,,,
4,CABLE-CAD-133C,0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2,82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca,133C,FO 24 CORE,2,0453924cb739d83ecac3e54351fc7a45ef031f6e1e4d151ad59d52e896ce799a,line,ordered_wcs_vertices,35.257265640851,2,35.257265640851,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,35.77585552286926,35.25634308100187,35.257265640851,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133C,,UNAVAILABLE,35.77585552286926,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7831610858166,CABLE:24|ROT_QGIS:359.783161086,"[{""operation"":""identity"",""source_entity_key"":""82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2"",""segment_index"":2,""source_segment_key"":""0453924cb739d83ecac3e54351fc7a45ef031f6e1e4d151ad59d52e896ce799a"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",35.257265640851,,,
5,CABLE-CAD-133C,0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2,82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca,133C,FO 24 CORE,3,a30c992758974b079fe52f122e3f207826a9ce7c516e6d5a37c9497a0e0b4120,line,ordered_wcs_vertices,19.00056035522166,2,19.00056035522166,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,19.280151671651527,19.00006359389759,19.00056035522166,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133C,,UNAVAILABLE,19.280151671651527,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7831610858166,CABLE:24|ROT_QGIS:359.783161086,"[{""operation"":""identity"",""source_entity_key"":""82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2"",""segment_index"":3,""source_segment_key"":""a30c992758974b079fe52f122e3f207826a9ce7c516e6d5a37c9497a0e0b4120"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",19.00056035522166,,,
6,CABLE-CAD-133C,0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2,82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca,133C,FO 24 CORE,4,d32546c49f31b122b75a0aa23b4bdd8f233ba330cdbce1d6ec6369e9ff87c1ea,line,ordered_wcs_vertices,44.020293925267,2,44.020293925267,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,44.66728336986718,44.019144173038526,44.020293925267,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-133C,,UNAVAILABLE,44.66728336986718,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,3,,BYLAYER,13,0.0,0.0,359.7831610858166,CABLE:24|ROT_QGIS:359.783161086,"[{""operation"":""identity"",""source_entity_key"":""82ad9506ee0f0da3112702174a68ad8a8e28a659eeb57a6fd52591e02a6928ca"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""0d23eacc6e9d8bf60af8d0a83f002f40bfa028b0586e8a97c51f4b9e390055c2"",""segment_index"":4,""source_segment_key"":""d32546c49f31b122b75a0aa23b4bdd8f233ba330cdbce1d6ec6369e9ff87c1ea"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",44.020293925267,,,
7,CABLE-CAD-13D9,200d89f6248e6306c529aa47198d0c373e9dd81c63bcbb123e673695172e3e3f,71a07320987f2afba470581eca3ca0a83bf776bb48dcbb49f365f2ac6792e6a0,13D9,SLING WIRE F2,0,5ccf8da73621b3528b72711ec789968522097f7554704c66a332aa5554e8a019,line,ordered_wcs_vertices,35.008352348794624,2,35.008352348794624,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,35.52197102494423,35.00743618691207,35.008352348794624,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-13D9,,UNAVAILABLE,35.52197102494423,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,13,0.0,0.0,359.7831758780452,CABLE:SLING WIRE|ROT_QGIS:359.783175878,"[{""operation"":""identity"",""source_entity_key"":""71a07320987f2afba470581eca3ca0a83bf776bb48dcbb49f365f2ac6792e6a0"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""200d89f6248e6306c529aa47198d0c373e9dd81c63bcbb123e673695172e3e3f"",""segment_index"":0,""source_segment_key"":""5ccf8da73621b3528b72711ec789968522097f7554704c66a332aa5554e8a019"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",35.008352348794624,,,
8,CABLE-CAD-13D4,3b849d0b20ff2d3f00ba57e46136bd145d97e8088008595be2d1d60e6f1a9bfd,d13eb9c5d51032633d096405d5a97abed3130f089b35834ffd5e2adf994908a3,13D4,SLING WIRE F2,0,ad98e8b90295a4905e81c7e89a5b6cd5dbd48c8929e0a36e17ddd724fb61c000,line,ordered_wcs_vertices,45.641650637490116,2,45.641650637490116,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,46.01874642417025,45.640427331741066,45.641650637490116,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-13D4,,UNAVAILABLE,46.01874642417025,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,13,0.0,0.0,359.78300594283286,CABLE:SLING WIRE|ROT_QGIS:359.783005943,"[{""operation"":""identity"",""source_entity_key"":""d13eb9c5d51032633d096405d5a97abed3130f089b35834ffd5e2adf994908a3"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""3b849d0b20ff2d3f00ba57e46136bd145d97e8088008595be2d1d60e6f1a9bfd"",""segment_index"":0,""source_segment_key"":""ad98e8b90295a4905e81c7e89a5b6cd5dbd48c8929e0a36e17ddd724fb61c000"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",45.641650637490116,,,
9,CABLE-CAD-13DA,4adfd0bfff2ffa9874d49666129bab84146166655aef786a6403f3f92dc66540,dbecab69c0232bf881db794af4908d38d3cd6999089b36db3a4b849c490d8758,13DA,SLING WIRE F2,0,92204b4457c747dcaafa821bb65b70d4bb215787ef8fd507ae09632ef0839a23,line,ordered_wcs_vertices,22.620815909081987,2,22.620815909081987,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,22.81408935527378,22.620222903897183,22.620815909081987,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-13DA,,UNAVAILABLE,22.81408935527378,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,13,0.0,0.0,359.78316209220804,CABLE:SLING WIRE|ROT_QGIS:359.783162092,"[{""operation"":""identity"",""source_entity_key"":""dbecab69c0232bf881db794af4908d38d3cd6999089b36db3a4b849c490d8758"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""4adfd0bfff2ffa9874d49666129bab84146166655aef786a6403f3f92dc66540"",""segment_index"":0,""source_segment_key"":""92204b4457c747dcaafa821bb65b70d4bb215787ef8fd507ae09632ef0839a23"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",22.620815909081987,,,
10,CABLE-CAD-13D7,884612a1fd190771a9f7fd39211d632f6d569ce4721e7abdea9bd457a9a73cff,be78fc2c3dfddda61de071646d8daf45e01bea360560e62c6b581f257325af38,13D7,SLING WIRE F2,0,12eefe07c1bc329af5b678cf6d95c5a36a5be9941978b00bd4c25023c0984c22,line,ordered_wcs_vertices,34.52555804424647,2,34.52555804424647,cad2gis.bulge_tessellation.v1,cad_geometry_only,,,,34.81755352634771,34.52462431729472,34.52555804424647,unmeasured_no_dimension,,dwg_curve_geometry,m,cad2gis.cable_segment.v1,CABLE-CAD-13D7,,UNAVAILABLE,34.81755352634771,,UNAVAILABLE,SOURCE_ROUTE_SEGMENT,4,,BYLAYER,13,0.0,0.0,359.7829154811424,CABLE:SLING WIRE|ROT_QGIS:359.782915481,"[{""operation"":""identity"",""source_entity_key"":""be78fc2c3dfddda61de071646d8daf45e01bea360560e62c6b581f257325af38"",""max_displacement_m"":0.0},{""operation"":""segment_occurrence"",""parent_feature_key"":""884612a1fd190771a9f7fd39211d632f6d569ce4721e7abdea9bd457a9a73cff"",""segment_index"":0,""source_segment_key"":""12eefe07c1bc329af5b678cf6d95c5a36a5be9941978b00bd4c25023c0984c22"",""source_segment_kind"":""line"",""geometry_policy"":""versioned-source-segment-delivery-path""}]",34.52555804424647,,,
